ID	Galaxy		Seq	RA		Dec		Type	PA	d	logNHI	Rad	b/a	Mass
#				"h:m:s":	"d:m:s"			deg:	pc	[/cm2]	kpc	b/a	Msun
#----------------------------------------------------------------------------------------------------------------------
125	ddo63		7	09:40:35.2	+71:09:59.9	2	160	282	1.1	1.3	0.8	:
126	ddo69		1	09:59:13.8	+30:44:19.8	1	137	56	0.7	0.6	0.6	0
127	ddo69		2	09:59:21.0	+30:44:36.3	1	14	331	0.9	0.2	0.4	11
128	ddo69		3	09:59:26.6	+30:44:25.8	2	38	38	0.9	0.2	0.5	0
129	ddo69		4	09:59:30.2	+30:44:09.3	2	5	77	1.0	0.5	0.4	0
130	ddo70		1	09:59:47.6	+05:19:41.4	1	12	246	0.5	1.2	0.5	2
131	ddo70		2	09:59:53.5	+05:22:01.0	1	116	723	0.7	1.7	0.8	177
132	ddo70		3	09:59:53.5	+05:20:20.5	1	178	347	0.8	0.8	0.4	9
133	ddo70		4	09:59:57.2	+05:17:28.0	1	87	791	0.7	1.7	0.8	221
134	ddo70		5	09:59:57.7	+05:18:38.5	2	90	235	0.8	0.9	1.0	3
135	ddo70		6	09:59:59.4	+05:19:32.5	1	137	171	1.0	0.2	0.7	2
136	ddo70		7	10:00:02.8	+05:19:41.5	1	93	251	0.9	0.2	0.7	4
137	ddo70		8	10:00:05.0	+05:18:38.5	1	160	321	0.9	0.9	0.8	8
138	ddo70		9	10:00:07.3	+05:20:05.5	1	90	303	0.8	0.6	1.0	6
139	ddo75		1	10:10:55.3	-04:42:31.0	1	152	269	0.9	0.4	0.6	7
140	ddo75		2	10:11:06.1	-04:41:26.5	1	90	303	1.2	0.7	1.0	19
141	ddo75		3	10:11:01.1	-04:41:07.0	1	123	1195	1.0	0.4	0.6	1428
142	ddo75		4	10:11:02.2	-04:43:41.5	1	114	312	0.9	0.8	0.6	11
143	ddo87		1	10:49:21.0	+65:30:43.9	3	90	515	0.5	4.6	1.0	9
144	ddo87		2	10:49:21.7	+65:31:33.4	1	90	1344	0.5	3.1	1.0	382
145	ddo87		3	10:49:25.1	+65:30:57.4	1	90	1344	0.6	3.5	1.0	467
146	ddo87		4	10:49:26.5	+65:32:01.9	2	172	491	0.7	2.6	0.5	12
147	ddo87		5	10:49:28.7	+65:32:39.4	1	180	1820	0.5	4.4	0.5	762
148	ddo87		6	10:49:31.6	+65:33:18.5	2	43	475	0.5	6.8	0.7	6
149	ddo87		7	10:49:32.1	+65:31:56.0	2	5	691	0.8	1.1	0.8	36
150	ddo87		8	10:49:32.9	+65:31:04.8	3	90	851	0.6	2.8	1.0	51
151	ddo87		9	10:49:33.3	+65:31:48.5	3	90	762	0.7	0.4	1.0	42
152	ddo87		10	10:49:36.0	+65:30:44.1	2	140	693	0.7	4.5	0.9	33
153	ddo87		11	10:49:36.2	+65:29:59.0	2	177	356	0.4	7.6	0.8	2
154	ddo87		12	10:49:37.6	+65:31:42.5	3	90	403	0.7	0.8	1.0	6
155	ddo87		13	10:49:38.8	+65:32:31.9	1	89	1406	0.6	3.1	0.6	510
156	ddo87		14	10:49:40.0	+65:31:31.4	3	90	672	0.6	1.9	1.0	25
157	ddo87		15	10:49:41.0	+65:30:43.9	1	178	671	0.5	5.1	0.9	19
158	ddo87		16	10:49:49.4	+65:32:22.9	2	85	1098	0.4	3.8	0.7	204
159	ddo87		17	10:49:51.6	+65:31:10.9	2	39	480	0.4	5.5	0.6	5
160	ddo87		18	10:49:55.0	+65:32:16.9	3	90	627	0.3	4.9	1.0	10
161	ddo101		1	11:55:38.1	+31:31:05.0	2	86	355	0.5	0.6	0.5	34
162	ddo101		2	11:55:38.5	+31:31:27.5	3	90	335	0.6	0.9	1.0	35
163	ddo126		1	12:27:02.0	+37:08:46.5	1	170	477	1.0	2.0	0.7	25
164	ddo126		2	12:27:03.7	+37:09:15.0	3	132	465	1.1	1.6	0.7	26
165	ddo126		3	12:27:07.8	+37:08:36.0	1	116	650	1.0	1.3	0.8	206
166	ddo126		4	12:27:11.7	+37:07:56.9	1	6	996	0.9	2.4	0.6	391
167	ddo133		1	12:32:50.7	+31:31:26.1	1	19	573	0.7	1.8	0.7	131
168	ddo133		2	12:32:52.1	+31:30:36.6	1	57	612	0.6	2.1	0.5	112
169	ddo133		3	12:32:56.4	+31:33:56.1	1	90	856	0.7	1.8	1.0	320
170	ddo133		4	12:32:57.2	+31:31:48.6	1	180	494	0.9	0.7	0.6	142
171	ddo133		5	12:32:59.5	+31:32:53.1	1	150	545	0.8	1.6	0.7	166
172	ddo154		1	12:53:58.2	+27:08:28.5	3	90	248	1.0	2.6	1.0	2
173	ddo154		2	12:54:01.5	+27:08:26.0	1	132	305	1.1	1.4	0.7	6
174	ddo154		3	12:54:02.9	+27:07:54.0	1	28	464	0.9	1.9	0.6	12
175	ddo154		4	12:54:03.0	+27:09:17.0	2	90	183	1.2	1.4	1.0	1
176	ddo154		5	12:54:03.4	+27:08:48.5	1	90	485	1.2	0.8	1.0	26
177	ddo154		6	12:54:06.2	+27:08:20.0	1	23	644	1.1	1.8	0.8	47
178	ddo154		7	12:54:07.1	+27:09:57.5	3	90	194	1.1	1.3	1.0	1
179	ddo154		8	12:54:08.3	+27:09:14.0	2	153	415	1.2	1.0	0.5	15
180	ddo154		9	12:54:15.9	+27:09:40.9	1	45	391	0.9	3.7	0.6	7
181	ddo155		1	12:58:38.7	+14:13:07.5	1	90	288	0.9	0.2	1.0	56
182	ddo155		2	12:58:39.2	+14:12:49.5	1	140	225	0.9	0.3	0.6	8
183	ddo155		3	12:58:40.9	+14:13:24.0	1	90	282	0.8	0.2	1.0	39
184	ddo165		1	13:06:12.1	+67:42:12.9	2	31	347	1.0	1.6	0.7	7
185	ddo165		2	13:06:16.3	+67:42:33.9	3	90	452	0.9	1.1	1.0	13
186	ddo165		3	13:06:29.8	+67:42:40.0	1	135	1797	0.7	0.8	0.7	1049
187	ddo167		1	13:13:20.8	+46:19:46.0	3	90	269	0.9	0.9	1.0	7
188	ddo167		2	13:13:22.4	+46:19:05.5	1	138	387	0.6	0.2	0.6	10
189	ddo167		3	13:13:24.7	+46:19:23.5	1	90	391	0.6	0.8	1.0	11
190	ddo168		1	13:14:24.7	+45:55:54.1	3	90	501	1.3	0.8	1.0	389
191	ddo168		2	13:14:27.4	+45:56:40.5	1	90	751	1.1	1.4	1.0	500
192	ddo187		1	14:15:55.4	+23:02:52.0	3	90	115	1.0	0.3	1.0	3
193	ddo187		2	14:15:57.8	+23:03:44.5	3	90	173	1.0	0.3	1.0	27
194	ddo187		3	14:15:58.2	+23:03:50.5	2	98	155	0.9	0.4	0.8	17
195	ddo210		1	20:46:52.2	-12:51:09.6	1	90	79	0.8	0.2	1.0	0
196	ddo216		1	23:28:27.7	+14:45:03.9	3	90	147	0.5	0.7	1.0	1
197	ddo216		2	23:28:27.7	+14:45:28.4	3	90	320	0.6	0.6	1.0	17
198	ddo216		3	23:28:33.6	+14:45:56.4	3	90	205	0.4	1.0	1.0	1
199	F564-V3		1	09:02:51.0	+20:04:17.0	3	90	835	0.3	2.1	1.0	139
200	F564-V3		2	09:02:51.2	+20:04:30.5	3	90	962	0.4	1.9	1.0	232
201	F564-V3		3	09:02:52.7	+20:03:35.0	2	140	588	0.0	2.4	0.6	37
202	F564-V3		4	09:02:53.0	+20:05:00.5	3	168	680	0.3	1.5	0.5	99
203	F564-V3		5	09:02:53.6	+20:04:09.5	2	62	650	0.5	0.8	0.6	135
204	F564-V3		6	09:02:54.2	+20:03:54.5	2	145	877	0.2	1.5	0.8	125
205	F564-V3		7	09:02:54.4	+20:03:41.0	3	122	702	0.0	2.1	0.8	49
